Дата, Время, Напряжение батареи, Температура, Направление ветра, Скорость ветра, Порыв ветра, Атмосферное давление, Влажность, Интенсивность осадков, Уровень ультрафиолетового излучения, Накопленное значение ультрафиолетового излучения, Уровень освещенности, Накопленное значение видимого излучения, Накопленные события и ошибки, Уровень сигнала GSM, Напряжение внешнего источника 12V, Количество переданных сообщений, БМВД №0 Уровень сигнала, БМВД №0 Напряжение батареи, БМВД №0 Порт №1 Влажность почвы, БМВД №0 Порт №1 Температура почвы, БМВД №0 Порт №2 Влажность почвы, БМВД №0 Порт №2 Температура почвы, БМВД №0 Порт №3 Влажность почвы, БМВД №0 Порт №3 Температура почвы, БМВД №0 Порт №4 Влажность листа, БМВД №1 Уровень сигнала, БМВД №1 Напряжение батареи, БМВД №1 Порт №1 Влажность почвы, БМВД №1 Порт №1 Температура почвы, БМВД №1 Порт №2 Влажность почвы, БМВД №1 Порт №2 Температура почвы, БМВД №1 Порт №3 Влажность почвы, БМВД №1 Порт №3 Температура почвы, БМВД №1 Порт №4 Влажность листа, БМВД №2 Уровень сигнала, БМВД №2 Напряжение батареи, БМВД №2 Порт №1 Влажность почвы, БМВД №2 Порт №1 Температура почвы, БМВД №2 Порт №2 Влажность почвы, БМВД №2 Порт №2 Температура почвы, БМВД №2 Порт №3 Влажность почвы, БМВД №2 Порт №3 Температура почвы, БМВД №2 Порт №4 Влажность листа, БМВД №3 Уровень сигнала, БМВД №3 Напряжение батареи, БМВД №3 Порт №1 Влажность почвы, БМВД №3 Порт №1 Температура почвы, БМВД №3 Порт №2 Влажность почвы, БМВД №3 Порт №2 Температура почвы, БМВД №3 Порт №3 Влажность почвы, БМВД №3 Порт №3 Температура почвы, БМВД №3 Порт №4 Влажность листа, БМВД №4 Уровень сигнала, БМВД №4 Напряжение батареи, БМВД №4 Порт №1 Влажность почвы, БМВД №4 Порт №1 Температура почвы, БМВД №4 Порт №2 Влажность почвы, БМВД №4 Порт №2 Температура почвы, БМВД №4 Порт №3 Влажность почвы, БМВД №4 Порт №3 Температура почвы, БМВД №4 Порт №4 Влажность листа, БМВД №5 Уровень сигнала, БМВД №5 Напряжение батареи, БМВД №5 Порт №1 Влажность почвы, БМВД №5 Порт №1 Температура почвы, БМВД №5 Порт №2 Влажность почвы, БМВД №5 Порт №2 Температура почвы, БМВД №5 Порт №3 Влажность почвы, БМВД №5 Порт №3 Температура почвы, БМВД №5 Порт №4 Влажность листа, БМВД №6 Уровень сигнала, БМВД №6 Напряжение батареи, БМВД №6 Порт №1 Влажность почвы, БМВД №6 Порт №1 Температура почвы, БМВД №6 Порт №2 Влажность почвы, БМВД №6 Порт №2 Температура почвы, БМВД №6 Порт №3 Влажность почвы, БМВД №6 Порт №3 Температура почвы, БМВД №6 Порт №4 Влажность листа, БМВД №7 Уровень сигнала, БМВД №7 Напряжение батареи, БМВД №7 Порт №1 Влажность почвы, БМВД №7 Порт №1 Температура почвы, БМВД №7 Порт №2 Влажность почвы, БМВД №7 Порт №2 Температура почвы, БМВД №7 Порт №3 Влажность почвы, БМВД №7 Порт №3 Температура почвы, БМВД №7 Порт №4 Влажность листа
13.10.20,21:27:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,37636,28,0.0,19
13.10.20,21:57:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,20
13.10.20,22:27:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,21
13.10.20,22:57:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,29,0.0,22
13.10.20,23:27:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,29,0.0,23
13.10.20,23:57:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4100,29,0.0,24
14.10.20,00:27:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,29,0.0,25
14.10.20,00:57:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,26
14.10.20,01:27:42,3.46,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,27
14.10.20,01:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,28
14.10.20,02:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,29
14.10.20,02:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,29,0.0,30
14.10.20,03:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,28,0.0,31
14.10.20,03:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,32
14.10.20,04:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,33
14.10.20,04:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,34
14.10.20,05:27:42,-,0.00,0,0.00,0.00,EVS,-,-,-,-,-,-,4,-,-,-
14.10.20,05:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,36
14.10.20,06:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,37
14.10.20,06:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,38
14.10.20,07:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,39
14.10.20,07:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,22,0.0,40
14.10.20,08:27:47,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,41
14.10.20,08:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,42
14.10.20,09:27:37,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,43
14.10.20,09:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,44
14.10.20,10:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,45
14.10.20,10:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,23,0.0,46
14.10.20,11:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,47
14.10.20,12:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,48
14.10.20,12:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,49
14.10.20,13:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,50
14.10.20,13:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,51
14.10.20,14:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,52
14.10.20,14:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,53
14.10.20,15:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,54
14.10.20,15:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,55
14.10.20,16:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,56
14.10.20,16:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,57
14.10.20,17:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,58
14.10.20,17:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,59
14.10.20,18:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,60
14.10.20,18:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,23,0.0,61
14.10.20,19:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,62
14.10.20,19:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,63
14.10.20,20:27:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,64
14.10.20,20:57:42,3.44,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,65
14.10.20,21:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,66
14.10.20,21:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,67
14.10.20,22:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,68
14.10.20,22:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4100,23,0.0,69
14.10.20,23:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,70
14.10.20,23:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,71
15.10.20,00:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,72
15.10.20,00:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,73
15.10.20,01:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,74
15.10.20,01:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,75
15.10.20,02:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,27,0.0,76
15.10.20,02:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,77
15.10.20,03:27:45,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,78
15.10.20,03:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,28,0.0,79
15.10.20,04:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,80
15.10.20,04:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,81
15.10.20,05:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,82
15.10.20,05:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,83
15.10.20,06:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,84
15.10.20,06:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,85
15.10.20,07:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,86
15.10.20,07:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,87
15.10.20,08:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,88
15.10.20,08:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,89
15.10.20,09:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,90
15.10.20,09:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,91
15.10.20,10:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,27,0.0,92
15.10.20,10:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,93
15.10.20,11:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,94
15.10.20,11:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,95
15.10.20,12:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,96
15.10.20,12:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,97
15.10.20,13:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,98
15.10.20,13:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,99
15.10.20,14:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,100
15.10.20,14:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,101
15.10.20,15:27:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,102
15.10.20,15:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,103
15.10.20,16:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,104
15.10.20,16:57:42,3.42,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,105
15.10.20,17:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,106
15.10.20,17:57:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,23,0.0,107
15.10.20,18:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,108
15.10.20,18:57:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,109
15.10.20,19:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,110
15.10.20,19:57:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,111
15.10.20,20:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,112
15.10.20,20:57:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,113
15.10.20,21:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4100,26,0.0,114
15.10.20,21:57:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,516,24,0.0,115
15.10.20,22:27:29,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,22,0.0,116
15.10.20,22:57:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,117
15.10.20,23:27:18,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,118
15.10.20,23:57:22,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,119
16.10.20,00:27:42,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,120
16.10.20,00:57:38,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,121
16.10.20,01:27:17,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,260,25,0.0,122
16.10.20,01:57:14,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,123
16.10.20,02:27:14,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,124
16.10.20,02:57:20,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,23,0.0,125
16.10.20,03:27:17,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,126
16.10.20,03:57:22,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,127
16.10.20,04:27:27,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,128
16.10.20,04:57:27,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,24,0.0,129
16.10.20,05:27:27,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,25,0.0,130
16.10.20,05:57:15,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,131
16.10.20,06:27:31,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,27,0.0,132
16.10.20,06:57:24,3.40,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,4,26,0.0,133
